strain1,strain2,lens1,lens2,spe1,spe2,color,dist_link1,dist_link2,phy_seqdist
Pseudomonas_fluorescens_SF4c_2949,Pseudomonas_koreensis_LB-090714_6399,2,1,fluorescens,koreensis,#70BCC950,0.12508664058133,1,0.290342875117962
Pseudomonas_fluorescens_SF4c_2949,Pseudomonas_moraviensis_FP1761_12282,2,1,fluorescens,moraviensis,#70BCC950,0.134030184460593,1,0.302583911885995
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_jessenii_EC-S101_9489,1,1,koreensis,jessenii,#E1929F66,0.02,1,0.0977514326960934
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_fluorescens_CH229_5764,1,1,koreensis,fluorescens,#E1929F66,0.0211179429849078,1,0.0880048554403002
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_moraviensis_TYU5_6635,1,1,koreensis,moraviensis,#E1929F66,0.0289435438792622,1,0.276999543210145
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_putida_FDAARGOS_376_6746,1,1,koreensis,putida,#E1929F66,0.0300614868641699,1,0.409649784721914
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_moraviensis_TYU6_7046,1,1,koreensis,moraviensis,#E1929F66,0.0322973728339855,1,0.419569501959829
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_fluorescens_H16_2433,1,1,koreensis,fluorescens,#E1929F66,0.049066517607602,1,0.224423776789325
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_asplenii_4A7_6887,1,1,koreensis,asplenii,#E1929F66,0.0580100614868642,1,0.253153787170572
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_jessenii_LBp-160603_6739,1,1,koreensis,jessenii,#E1929F66,0.0591280044717719,1,0.265279461560972
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_chlororaphis_EA105_2480,1,1,koreensis,chlororaphis,#E1929F66,0.0658356623812186,1,0.261210939558413
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,koreensis,fluorescens,#E1929F66,0.0725433202906652,1,0.240007228813199
Pseudomonas_koreensis_UASWS1668_11851,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,koreensis,helmanticensis,#E1929F66,0.0736612632755729,1,0.251166015378797
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_fluorescens_CH229_5764,1,1,jessenii,fluorescens,#DFF6B766,0.02,1,0.0900611304224646
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_koreensis_3286_11850,1,1,jessenii,koreensis,#DFF6B766,0.0267076579094466,1,0.154274042849072
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_moraviensis_TYU5_6635,1,1,jessenii,moraviensis,#DFF6B766,0.0278256008943544,1,0.270567318571198
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_putida_FDAARGOS_376_6746,1,1,jessenii,putida,#DFF6B766,0.0289435438792622,1,0.427787597185023
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_moraviensis_TYU6_7046,1,1,jessenii,moraviensis,#DFF6B766,0.0311794298490777,1,0.443050140930248
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_fluorescens_H16_2433,1,1,jessenii,fluorescens,#DFF6B766,0.0479485746226942,1,0.212757669551302
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_asplenii_4A7_6887,1,1,jessenii,asplenii,#DFF6B766,0.0568921185019564,1,0.223332458672265
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_chlororaphis_EA105_2480,1,1,jessenii,chlororaphis,#DFF6B766,0.0647177193963108,1,0.248762687693985
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,jessenii,fluorescens,#DFF6B766,0.0714253773057574,1,0.22532089174126
Pseudomonas_jessenii_EC-S101_9489,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,jessenii,helmanticensis,#DFF6B766,0.0725433202906652,1,0.2329348769596
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_koreensis_3286_11850,1,1,fluorescens,koreensis,#70BCC950,0.0255897149245388,1,0.151240843992566
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_moraviensis_TYU5_6635,1,1,fluorescens,moraviensis,#70BCC950,0.0267076579094466,1,0.291646059563488
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_putida_FDAARGOS_376_6746,1,1,fluorescens,putida,#70BCC950,0.0278256008943544,1,0.429095795234818
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_moraviensis_TYU6_7046,1,1,fluorescens,moraviensis,#70BCC950,0.0300614868641699,1,0.447668596804389
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_asplenii_4A7_6887,1,1,fluorescens,asplenii,#70BCC950,0.0557741755170486,1,0.210590498617579
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_jessenii_LBp-160603_6739,1,1,fluorescens,jessenii,#70BCC950,0.0568921185019564,1,0.235496131254646
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_chlororaphis_EA105_2480,1,1,fluorescens,chlororaphis,#70BCC950,0.063599776411403,1,0.235447984620718
Pseudomonas_fluorescens_CH229_5764,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,fluorescens,helmanticensis,#70BCC950,0.0714253773057574,1,0.201353940746668
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_jessenii_E2333_6565,1,1,fluorescens,jessenii,#70BCC950,0.0803689211850196,1,0.252912545140524
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_moraviensis_Devor_4047,1,2,fluorescens,moraviensis,#70BCC950,0.088194522079374,1,0.374645490640953
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_koreensis_AB36_9436,1,1,fluorescens,koreensis,#70BCC950,0.0937842370039128,1,0.24332673599112
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,fluorescens,moraviensis,#70BCC950,0.0971380659586361,1,0.260515192098435
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_koreensis_IMBL1_5091,1,1,fluorescens,koreensis,#70BCC950,0.0993739519284517,1,0.229860387580746
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_koreensis_57B-090624_7323,1,1,fluorescens,koreensis,#70BCC950,0.101609837898267,1,0.239625907081491
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_moraviensis_PM_105_11569,1,1,fluorescens,moraviensis,#70BCC950,0.106081609837898,1,0.232635590123715
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_koreensis_LB-090714_6399,1,1,fluorescens,koreensis,#70BCC950,0.111671324762437,1,0.24808015107008
Pseudomonas_fluorescens_36F3_9405,Pseudomonas_moraviensis_FP1761_12282,1,1,fluorescens,moraviensis,#70BCC950,0.120614868641699,1,0.234704080666042
Pseudomonas_koreensis_3286_11850,Pseudomonas_moraviensis_TYU5_6635,1,1,koreensis,moraviensis,#E1929F66,0.02,1,0.217856265767677
Pseudomonas_koreensis_3286_11850,Pseudomonas_putida_FDAARGOS_376_6746,1,1,koreensis,putida,#E1929F66,0.0211179429849078,1,0.442770885211221
Pseudomonas_koreensis_3286_11850,Pseudomonas_moraviensis_TYU6_7046,1,1,koreensis,moraviensis,#E1929F66,0.0233538289547233,1,0.414308290649062
Pseudomonas_koreensis_3286_11850,Pseudomonas_fluorescens_H16_2433,1,1,koreensis,fluorescens,#E1929F66,0.0401229737283399,1,0.24659523279599
Pseudomonas_koreensis_3286_11850,Pseudomonas_asplenii_4A7_6887,1,1,koreensis,asplenii,#E1929F66,0.049066517607602,1,0.240220688488897
Pseudomonas_koreensis_3286_11850,Pseudomonas_jessenii_LBp-160603_6739,1,1,koreensis,jessenii,#E1929F66,0.0501844605925098,1,0.239738282532053
Pseudomonas_koreensis_3286_11850,Pseudomonas_chlororaphis_EA105_2480,1,1,koreensis,chlororaphis,#E1929F66,0.0568921185019564,1,0.236400046868842
Pseudomonas_koreensis_3286_11850,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,koreensis,fluorescens,#E1929F66,0.063599776411403,1,0.225936759994428
Pseudomonas_koreensis_3286_11850,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,koreensis,helmanticensis,#E1929F66,0.0647177193963108,1,0.247574613048952
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_putida_FDAARGOS_376_6746,1,1,moraviensis,putida,#ADE2C066,0.02,1,0.413693291244544
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_fluorescens_H16_2433,1,1,moraviensis,fluorescens,#ADE2C066,0.0390050307434321,1,0.357384134443908
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_asplenii_4A7_6887,1,1,moraviensis,asplenii,#ADE2C066,0.0479485746226942,1,0.341337184176408
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_jessenii_LBp-160603_6739,1,1,moraviensis,jessenii,#ADE2C066,0.049066517607602,1,0.363152479737958
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_chlororaphis_EA105_2480,1,1,moraviensis,chlororaphis,#ADE2C066,0.0557741755170486,1,0.352852582119788
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,moraviensis,fluorescens,#ADE2C066,0.0624818334264953,1,0.343601745171128
Pseudomonas_moraviensis_TYU5_6635,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,moraviensis,helmanticensis,#ADE2C066,0.063599776411403,1,0.380717745715923
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_moraviensis_TYU6_7046,1,1,putida,moraviensis,#3E763E50,0.0211179429849078,1,0.329107607654857
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_fluorescens_H16_2433,1,1,putida,fluorescens,#3E763E50,0.0378870877585243,1,0.489242959996592
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_asplenii_4A7_6887,1,1,putida,asplenii,#3E763E50,0.0468306316377865,1,0.514315433350494
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_jessenii_LBp-160603_6739,1,1,putida,jessenii,#3E763E50,0.0479485746226942,1,0.52335453149964
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_chlororaphis_EA105_2480,1,1,putida,chlororaphis,#3E763E50,0.0546562325321409,1,0.508633589811621
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,putida,fluorescens,#3E763E50,0.0613638904415875,1,0.49338817436892
Pseudomonas_putida_FDAARGOS_376_6746,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,putida,helmanticensis,#3E763E50,0.0624818334264953,1,0.513623261587662
Pseudomonas_baetica_LMG_25716_6584,Pseudomonas_fluorescens_28B5_9407,1,1,baetica,fluorescens,#9DDBC366,0.0524203465623253,1,0.471668867955421
Pseudomonas_baetica_LMG_25716_6584,Pseudomonas_fluorescens_HKI0770_4034,1,1,baetica,fluorescens,#9DDBC366,0.0546562325321409,1,0.48334054521852
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_fluorescens_H16_2433,1,1,moraviensis,fluorescens,#ADE2C066,0.0356512017887088,1,0.49234620505992
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_asplenii_4A7_6887,1,1,moraviensis,asplenii,#ADE2C066,0.0445947456679709,1,0.505561782308034
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_jessenii_LBp-160603_6739,1,1,moraviensis,jessenii,#ADE2C066,0.0457126886528787,1,0.510939646971779
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_chlororaphis_EA105_2480,1,1,moraviensis,chlororaphis,#ADE2C066,0.0524203465623253,1,0.518974435227768
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,moraviensis,fluorescens,#ADE2C066,0.0591280044717719,1,0.504484137563316
Pseudomonas_moraviensis_TYU6_7046,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,moraviensis,helmanticensis,#ADE2C066,0.0602459474566797,1,0.522236714772584
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_jessenii_E2333_6565,1,1,fluorescens,jessenii,#70BCC950,0.0658356623812186,1,0.236679269396667
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_moraviensis_Devor_4047,1,2,fluorescens,moraviensis,#70BCC950,0.0736612632755729,1,0.405882414665114
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_koreensis_AB36_9436,1,1,fluorescens,koreensis,#70BCC950,0.0792509782001118,1,0.255026809651475
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,fluorescens,moraviensis,#70BCC950,0.0826048071548351,1,0.29775345321866
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_koreensis_IMBL1_5091,1,1,fluorescens,koreensis,#70BCC950,0.0848406931246506,1,0.265364780592075
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_koreensis_57B-090624_7323,1,1,fluorescens,koreensis,#70BCC950,0.0870765790944662,1,0.25987853027888
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_moraviensis_PM_105_11569,1,1,fluorescens,moraviensis,#70BCC950,0.0915483510340973,1,0.250127813194495
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_koreensis_LB-090714_6399,1,1,fluorescens,koreensis,#70BCC950,0.0971380659586361,1,0.280794508238687
Pseudomonas_fluorescens_24D3_9409,Pseudomonas_moraviensis_FP1761_12282,1,1,fluorescens,moraviensis,#70BCC950,0.106081609837898,1,0.26677381740254
Pseudomonas_baetica_a390_6594,Pseudomonas_fluorescens_28B5_9407,1,1,baetica,fluorescens,#9DDBC366,0.0445947456679709,1,0.285420789135066
Pseudomonas_baetica_a390_6594,Pseudomonas_fluorescens_HKI0770_4034,1,1,baetica,fluorescens,#9DDBC366,0.0468306316377865,1,0.264054551125547
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_jessenii_E2333_6565,1,1,fluorescens,jessenii,#70BCC950,0.0546562325321409,1,0.20644298175202
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_moraviensis_Devor_4047,1,2,fluorescens,moraviensis,#70BCC950,0.0624818334264953,1,0.357134491093199
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_koreensis_AB36_9436,1,1,fluorescens,koreensis,#70BCC950,0.0680715483510341,1,0.244505149459935
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,fluorescens,moraviensis,#70BCC950,0.0714253773057574,1,0.219802127185774
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_koreensis_IMBL1_5091,1,1,fluorescens,koreensis,#70BCC950,0.0736612632755729,1,0.193298179243588
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_koreensis_57B-090624_7323,1,1,fluorescens,koreensis,#70BCC950,0.0758971492453885,1,0.210805218933412
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_moraviensis_PM_105_11569,1,1,fluorescens,moraviensis,#70BCC950,0.0803689211850196,1,0.19734771141739
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_koreensis_LB-090714_6399,1,1,fluorescens,koreensis,#70BCC950,0.0859586361095584,1,0.229144823934339
Pseudomonas_fluorescens_HKI0874_9421,Pseudomonas_moraviensis_FP1761_12282,1,1,fluorescens,moraviensis,#70BCC950,0.0949021799888206,1,0.213071229065112
Pseudomonas_fluorescens_H16_2433,Pseudomonas_asplenii_4A7_6887,1,1,fluorescens,asplenii,#70BCC950,0.0278256008943544,1,0.124223602484472
Pseudomonas_fluorescens_H16_2433,Pseudomonas_jessenii_LBp-160603_6739,1,1,fluorescens,jessenii,#70BCC950,0.0289435438792622,1,0.129441706130601
Pseudomonas_fluorescens_H16_2433,Pseudomonas_chlororaphis_EA105_2480,1,1,fluorescens,chlororaphis,#70BCC950,0.0356512017887088,1,0.163174473483342
Pseudomonas_fluorescens_H16_2433,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,fluorescens,helmanticensis,#70BCC950,0.0434768026830632,1,0.145132459191865
Pseudomonas_asplenii_4A7_6887,Pseudomonas_jessenii_LBp-160603_6739,1,1,asplenii,jessenii,#89B2CB66,0.02,1,0.0591636280017082
Pseudomonas_asplenii_4A7_6887,Pseudomonas_chlororaphis_EA105_2480,1,1,asplenii,chlororaphis,#89B2CB66,0.0267076579094466,1,0.127759826224158
Pseudomonas_asplenii_4A7_6887,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,asplenii,fluorescens,#89B2CB66,0.0334153158188932,1,0.130346940105581
Pseudomonas_asplenii_4A7_6887,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,asplenii,helmanticensis,#89B2CB66,0.034533258803801,1,0.141732619408239
Pseudomonas_jessenii_LBp-160603_6739,Pseudomonas_chlororaphis_EA105_2480,1,1,jessenii,chlororaphis,#DFF6B766,0.0255897149245388,1,0.136846546650511
Pseudomonas_jessenii_LBp-160603_6739,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,jessenii,fluorescens,#DFF6B766,0.0322973728339855,1,0.130765221923044
Pseudomonas_jessenii_LBp-160603_6739,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,jessenii,helmanticensis,#DFF6B766,0.0334153158188932,1,0.153065588845405
Pseudomonas_chlororaphis_EA105_2480,Pseudomonas_fluorescens_isolate_PS941_11820,1,1,chlororaphis,fluorescens,#BFC0D966,0.0255897149245388,1,0.0996687677940378
Pseudomonas_chlororaphis_EA105_2480,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,chlororaphis,helmanticensis,#BFC0D966,0.0267076579094466,1,0.123873212635242
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_jessenii_E2333_6565,1,1,fluorescens,jessenii,#70BCC950,0.0334153158188932,1,0.236846823095175
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_moraviensis_Devor_4047,1,2,fluorescens,moraviensis,#70BCC950,0.0412409167132476,1,0.372760346567968
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_koreensis_AB36_9436,1,1,fluorescens,koreensis,#70BCC950,0.0468306316377865,1,0.235973771321343
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,fluorescens,moraviensis,#70BCC950,0.0501844605925098,1,0.241189600427552
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_koreensis_IMBL1_5091,1,1,fluorescens,koreensis,#70BCC950,0.0524203465623253,1,0.224549144315662
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_koreensis_57B-090624_7323,1,1,fluorescens,koreensis,#70BCC950,0.0546562325321409,1,0.235164697007795
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_moraviensis_PM_105_11569,1,1,fluorescens,moraviensis,#70BCC950,0.0591280044717719,1,0.230188758787138
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_koreensis_LB-090714_6399,1,1,fluorescens,koreensis,#70BCC950,0.0647177193963108,1,0.238466728514801
Pseudomonas_fluorescens_2F9_9410,Pseudomonas_moraviensis_FP1761_12282,1,1,fluorescens,moraviensis,#70BCC950,0.0736612632755729,1,0.239066932856993
Pseudomonas_fluorescens_isolate_PS941_11820,Pseudomonas_helmanticensis_BIGb0525_7512,1,1,fluorescens,helmanticensis,#70BCC950,0.02,1,0.111820248295156
Pseudomonas_koreensis_CI12_4983,Pseudomonas_fluorescens_36G2_9406,1,1,koreensis,fluorescens,#E1929F66,0.02,1,0.0946703530877419
Pseudomonas_fluorescens_36G2_9406,Pseudomonas_koreensis_CFBP13504_9437,1,1,fluorescens,koreensis,#70BCC950,0.02,1,0.0673541627853456
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_jessenii_E2333_6565,2,1,fluorescens,jessenii,#70BCC950,0.0222358859698155,1,0.15445548875626
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_moraviensis_Devor_4047,2,2,fluorescens,moraviensis,#70BCC950,0.0300614868641699,1,0.399308365830329
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_koreensis_AB36_9436,2,1,fluorescens,koreensis,#70BCC950,0.0356512017887088,1,0.264219932140524
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_moraviensis_UCD-KL30_5630,2,1,fluorescens,moraviensis,#70BCC950,0.0390050307434321,1,0.265046198185979
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_koreensis_IMBL1_5091,2,1,fluorescens,koreensis,#70BCC950,0.0412409167132476,1,0.242522333158171
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_koreensis_57B-090624_7323,2,1,fluorescens,koreensis,#70BCC950,0.0434768026830632,1,0.251035251087802
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_moraviensis_PM_105_11569,2,1,fluorescens,moraviensis,#70BCC950,0.0479485746226942,1,0.257207634714753
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_koreensis_LB-090714_6399,2,1,fluorescens,koreensis,#70BCC950,0.0535382895472331,1,0.255525405693003
Pseudomonas_fluorescens_isolate_PS898_11799,Pseudomonas_moraviensis_FP1761_12282,2,1,fluorescens,moraviensis,#70BCC950,0.0624818334264953,1,0.238251028368039
Pseudomonas_jessenii_E2333_6565,Pseudomonas_fluorescens_MEP34_2951,1,1,jessenii,fluorescens,#DFF6B766,0.0244717719396311,1,0.2367906480219
Pseudomonas_jessenii_E2333_6565,Pseudomonas_moraviensis_Devor_4047,1,2,jessenii,moraviensis,#DFF6B766,0.0267076579094466,1,0.376780611704942
Pseudomonas_jessenii_E2333_6565,Pseudomonas_koreensis_AB36_9436,1,1,jessenii,koreensis,#DFF6B766,0.0322973728339855,1,0.252445277377104
Pseudomonas_jessenii_E2333_6565,Pseudomonas_fluorescens_SF39a_2948,1,2,jessenii,fluorescens,#DFF6B766,0.0334153158188932,1,0.232097166335772
Pseudomonas_jessenii_E2333_6565,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,jessenii,moraviensis,#DFF6B766,0.0356512017887088,1,0.26457814093868
Pseudomonas_jessenii_E2333_6565,Pseudomonas_koreensis_IMBL1_5091,1,1,jessenii,koreensis,#DFF6B766,0.0378870877585243,1,0.245362158552618
Pseudomonas_jessenii_E2333_6565,Pseudomonas_koreensis_57B-090624_7323,1,1,jessenii,koreensis,#DFF6B766,0.0401229737283399,1,0.239046701974001
Pseudomonas_jessenii_E2333_6565,Pseudomonas_moraviensis_PM_105_11569,1,1,jessenii,moraviensis,#DFF6B766,0.0445947456679709,1,0.23959865517966
Pseudomonas_jessenii_E2333_6565,Pseudomonas_fluorescens_isolate_PS865_11813,1,1,jessenii,fluorescens,#DFF6B766,0.0468306316377865,1,0.255256800756223
Pseudomonas_jessenii_E2333_6565,Pseudomonas_koreensis_LB-090714_6399,1,1,jessenii,koreensis,#DFF6B766,0.0501844605925098,1,0.244570030787398
Pseudomonas_jessenii_E2333_6565,Pseudomonas_fluorescens_PF_150_9413,1,2,jessenii,fluorescens,#DFF6B766,0.0535382895472331,1,0.234850077799739
Pseudomonas_jessenii_E2333_6565,Pseudomonas_moraviensis_FP1761_12282,1,1,jessenii,moraviensis,#DFF6B766,0.0591280044717719,1,0.229167108078903
Pseudomonas_jessenii_E2333_6565,Pseudomonas_fluorescens_90D7A_9412,1,1,jessenii,fluorescens,#DFF6B766,0.0602459474566797,1,0.244554299237444
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_moraviensis_Devor_4047,1,2,fluorescens,moraviensis,#70BCC950,0.0211179429849078,1,0.255906796623444
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_koreensis_AB36_9436,1,1,fluorescens,koreensis,#70BCC950,0.0267076579094466,1,0.181253187149414
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_moraviensis_UCD-KL30_5630,1,1,fluorescens,moraviensis,#70BCC950,0.0300614868641699,1,0.184808286389242
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_koreensis_IMBL1_5091,1,1,fluorescens,koreensis,#70BCC950,0.0322973728339855,1,0.137022495755518
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_koreensis_57B-090624_7323,1,1,fluorescens,koreensis,#70BCC950,0.034533258803801,1,0.142414531052032
Pseudomonas_fluorescens_MEP34_2951,Pseudomonas_moraviensis_PM_105_11569,1,1,fluorescens,moraviensis,#70BCC950,0.0390050307434321,1,0.14886942046461
